"county","state","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"Oldham","TX",1,2278,-2.29999995231628,6.19999980926513,4.30000019073486,2580,18.6000003814697,32019,9,22.7999992370605,59.099998474121,17.8999996185302,92.712905883789,0.395083397626876,43.3274803161621
"Orange","TX",233,80509,-0.899999976158142,6.90000009536743,4,5618,10.3999996185302,31269,0.300000011920929,47.099998474121,30.1000003814697,22.5,90.1849517822265,8.40651321411132,40.3557357788085
"Palo Pinto","TX",26,25055,2.09999990463256,9.30000019073486,7.69999980926513,4928,11.1000003814697,24447,2.20000004768371,36.599998474121,30.7000007629394,32.5,91.0397109985351,3.16104578971862,37.0185585021972
"Panola","TX",28,22035,6.5,8.60000038146972,7.19999980926513,2448,12,27294,4.40000009536743,42.2999992370605,37.2000007629394,20.3999996185302,80.3358306884765,18.4116172790527,42.3508071899414
"Parker","TX",75,64785,52,6.5,4.40000009536743,3493,13.8999996185302,35139,5.09999990463256,28.8999996185302,37.5,33.2999992370605,96.113296508789,0.90916109085083,42.4388351440429
"Parmer","TX",11,9863,-9.80000019073486,6.80000019073486,5.69999980926513,2710,8.89999961853027,21747,9.39999961853027,21,60.2999992370605,18.6000003814697,91.0473480224609,1.2470850944519,30.751293182373
"Pecos","TX",3,14675,-2.09999990463256,5.80000019073486,4,3503,12.1000003814697,23027,1.89999997615814,39.2999992370605,40.599998474121,19.7999992370605,64.3884124755859,0.42248722910881,30.8211250305175
"Polk","TX",32,30687,37.2999992370605,12.3999996185302,8,4611,8.60000038146972,22287,1.5,41.7000007629394,37.7999992370605,20.2000007629394,81.7935943603515,12.6959295272827,46.4496383666992
"Potter","TX",110,97874,1.10000002384185,7.19999980926513,5.90000009536743,7822,11.5,24692,0.200000002980232,34.2999992370605,48.599998474121,16.7999992370605,75.4888916015625,8.86139297485351,28.3783226013183
"Presidio","TX",2,6637,32.099998474121,7.90000009536743,6,1048,11.8000001907348,15182,0.400000005960464,62.9000015258789,21.2000007629394,15.3000001907348,84.7370834350586,0.0904022902250289,28.4917888641357
"Rains","TX",30,6715,43.5,10.8999996185302,7.19999980926513,3952,7.5,25486,7.09999990463256,37.099998474121,32.7000007629394,29.7999992370605,93.9687271118164,4.25912141799926,44.4229354858398
"Randall","TX",100,89673,22.3999996185302,6.19999980926513,3.70000004768371,6332,26.3999996185302,37156,0.899999976158142,22.5,61.599998474121,15.6000003814697,94.3795776367187,1.24340665340423,45.2053565979003
"Reagan","TX",4,4514,10.6999998092651,4.5,3,2169,10.3999996185302,30573,6,27,52.099998474121,20.7000007629394,78.6442184448242,2.81346917152404,27.6916255950927
"Real","TX",4,2412,-0.800000011920929,11.6999998092651,8.89999961853027,1949,10,19855,11.1000003814697,28.2000007629394,48,23.5,85.5721359252929,0,67.9933700561523
"Red River","TX",13,14317,-14.3999996185302,11.1000003814697,10.6999998092651,4760,7.30000019073486,20625,5.5,47.5,30.7000007629394,21.7000007629394,78.2496337890625,20.0600681304931,39.4984970092773
"Reeves","TX",6,15852,-1.60000002384185,6.09999990463256,4.19999980926513,3496,6.90000009536743,20481,0.600000023841857,56.4000015258789,27.2999992370605,16.1000003814697,96.4736328125,2.18899822235107,28.7471618652343
"Refugio","TX",10,7976,-15.6000003814697,9,7.30000019073486,2394,11.3000001907348,24624,4.40000009536743,41,39.4000015258789,19.2000007629394,77.745735168457,8.08676052093505,46.7903709411621
"Roberts","TX",1,1025,-14.1999998092651,5.90000009536743,5.59999990463256,1052,17.3999996185302,31895,7,20.3999996185302,63.4000015258789,16,97.7560958862304,0,60.1951217651367
"Robertson","TX",18,15511,3.79999995231628,9.80000019073486,8.60000038146972,4747,9.5,23715,7.40000009536743,52.2000007629394,30.5,17.2000007629394,64.7733840942382,27.4579334259033,36.1291999816894
"Rockwall","TX",225,25604,99.5,4.5,3.20000004768371,4169,28.5,47397,1.60000002384185,18.1000003814697,48.4000015258789,33.099998474121,93.7002029418945,3.33932209014892,51.823932647705
"Runnels","TX",10,11294,-8.39999961853027,10.1999998092651,10.5,1882,10,23827,8.89999961853027,32.2999992370605,38.099998474121,29.5,92.4207534790039,1.6203293800354,38.4274826049804
"Rusk","TX",47,43735,5.5,8.89999961853027,8.30000019073486,5313,10.6999998092651,26493,3.29999995231628,32.5,45.599998474121,21.6000003814697,77.1235885620117,20.5419006347656,37.8964233398437
"Sabine","TX",20,9586,10.6000003814697,15.8000001907348,9.69999980926513,2104,9.5,21684,1.60000002384185,48.9000015258789,31.8999996185302,19.1000003814697,87.565200805664,11.6524095535278,48.8003349304199
"San Augustine","TX",15,7999,-10.1999998092651,11.8000001907348,10.5,2045,8.30000019073486,19347,2.79999995231628,47.599998474121,34.099998474121,18.2999992370605,70.7963485717773,28.0535068511962,45.6182022094726
"San Jacinto","TX",30,16372,51.599998474121,9.80000019073486,5.90000009536743,2643,7.69999980926513,24060,2.29999995231628,40.599998474121,35.599998474121,23.6000003814697,82.6105575561523,15.5387248992919,42.8231124877929
"San Patricio","TX",88,58749,4.5,6.19999980926513,4.19999980926513,4075,11,25607,1.79999995231628,43.4000015258789,39.5,16.7999992370605,76.3144912719726,1.64768767356872,32.1486320495605
"San Saba","TX",5,5401,-4.30000019073486,10.8999996185302,12.3000001907348,2629,11.8999996185302,18740,10,34,34.4000015258789,31.3999996185302,91.5386047363281,0.259211272001266,38.9372329711914
"Schleicher","TX",2,2990,8.39999961853027,7.90000009536743,7.5,1605,13.3999996185302,25893,9.5,34.099998474121,36.7000007629394,28.7999992370605,69.4983291625976,0.903010010719299,41.1705703735351
"Scurry","TX",21,18634,2.70000004768371,7.09999990463256,6.19999980926513,2790,10,28113,4.40000009536743,26.2999992370605,43.599998474121,29.7999992370605,75.7378997802734,4.7171835899353,32.8485565185546
"Shackelford","TX",4,3316,-17.1000003814697,9.60000038146972,10.8999996185302,738,15,24199,7.5,31.6000003814697,40.599998474121,27.5,94.2400512695312,0.361881792545318,46.2303962707519
"Shelby","TX",27,22034,-5.69999980926513,10.1999998092651,9.10000038146972,4004,8.80000019073486,21479,6.09999990463256,45.7999992370605,37,17.1000003814697,77.3667984008789,21.4532089233398,39.5071258544921
"Sherman","TX",3,2858,-12.1999998092651,7.80000019073486,5.80000019073486,1268,13.1999998092651,26325,2.59999990463256,19.1000003814697,62.2000007629394,18.7000007629394,98.5304412841796,0.139958009123802,47.9006309509277
"Smith","TX",166,151309,20.2999992370605,7.80000019073486,5.90000009536743,7579,19.7999992370605,31042,1.39999997615814,29.7000007629394,47,23,75.1283798217773,20.865909576416,38.9970207214355
"Somervell","TX",30,5360,33.099998474121,6.40000009536743,5.59999990463256,4366,13.8000001907348,32295,5.80000019073486,30.5,34,35.2000007629394,90.4664154052734,0.186567157506942,47.9104461669921
"Starr","TX",37,40518,64.9000015258789,4.19999980926513,2.79999995231628,2482,6.69999980926513,10903,1.10000002384185,82.8000030517578,13.1000003814697,3.70000004768371,61.8663291931152,0.0617009736597538,22.8565082550048
"Stephens","TX",10,9010,-13.8000001907348,10.3999996185302,8.80000019073486,2261,11.8000001907348,23541,1.79999995231628,29.7000007629394,41.9000015258789,28.2999992370605,90.8657073974609,2.79689240455627,41.6870155334472
"Sterling","TX",2,1438,25.2999992370605,7.09999990463256,5.19999980926513,1022,13.5,29531,12.8000001907348,20,50.7999992370605,28.7000007629394,86.5090408325195,0,44.089012145996
"Stonewall","TX",2,2013,-17.2999992370605,9.5,11.1999998092651,730,9.80000019073486,24924,8.10000038146972,49.9000015258789,21.5,28.6000003814697,94.2871322631836,4.42126178741455,55.8867378234863
"Sutton","TX",3,4135,-17.2999992370605,6.40000009536743,4.09999990463256,3813,20.3999996185302,28542,1.70000004768371,32.7999992370605,43,24.2000007629394,75.5743637084961,0.0483675934374332,38.6457061767578
"Swisher","TX",9,8133,-14.8000001907348,9.30000019073486,7.40000009536743,2938,11.5,23500,5.30000019073486,47.9000015258789,33.5,18.2999992370605,70.1094284057617,4.18049907684326,36.2596817016601
"Tarrant","TX",1413,1170103,41.7000007629394,5,3.29999995231628,11087,24,38279,0,33.099998474121,38.9000015258789,27.6000003814697,78.4119873046875,12.028000831604,40.2867088317871
"Taylor","TX",132,119655,8.69999980926513,6.59999990463256,5.40000009536743,5552,20.7000007629394,29316,0.800000011920929,27.2000007629394,49.7999992370605,22.7000007629394,83.7716751098632,6.30730009078979,37.987548828125
"Terrell","TX",1,1410,-16.1000003814697,8,6.19999980926513,1319,12,26364,6.5,51.5,27.8999996185302,20.2999992370605,84.3262405395507,0.0709219872951507,44.7517738342285
"Terry","TX",15,13218,-11,7.59999990463256,6,5059,9.69999980926513,26826,5.80000019073486,33.2000007629394,52.5,14.1000003814697,77.182632446289,3.39688301086425,33.2501144409179
"Throckmorton","TX",2,1880,-13.1999998092651,11.1000003814697,11.3999996185302,833,15.3000001907348,21667,7.69999980926513,39.4000015258789,38.2000007629394,22.3999996185302,94.5744705200195,0,54.1489372253418
"Titus","TX",59,24009,13.6999998092651,8.19999980926513,7.40000009536743,5228,12.3000001907348,26655,3,41.099998474121,34.2999992370605,24.3999996185302,77.7375183105468,13.4491233825683,36.6945724487304
"Tom Green","TX",65,98458,16.8999996185302,7,5.69999980926513,6147,17,28570,1.20000004768371,31.1000003814697,40.7999992370605,27.8999996185302,80.7786026000976,4.20077610015869,37.3143882751464
"Travis","TX",620,576407,46.099998474121,4.30000019073486,3,10355,34.7000007629394,35931,0.200000002980232,47.2999992370605,31.8999996185302,20.2999992370605,73.3421020507812,10.9597902297973,47.9236030578613
"Trinity","TX",17,11445,21.7999992370605,12.8999996185302,8.89999961853027,3371,9,21737,2.79999995231628,47.099998474121,33.599998474121,19.2000007629394,84.0454330444336,14.3730888366699,51.6295318603515
"Tyler","TX",19,16646,9.80000019073486,12.1000003814697,8.19999980926513,2124,8.5,24627,1.70000004768371,47.099998474121,32,20.7999992370605,87.4083862304687,11.9788541793823,44.2148246765136
"Upshur","TX",55,31370,13.3000001907348,7.90000009536743,6.69999980926513,3315,8.80000019073486,26116,3.5,39.099998474121,37,23.7000007629394,86.3117599487304,12.3716926574707,38.916160583496
"Upton","TX",3,4447,-9.69999980926513,5.40000009536743,4,2048,10.3000001907348,28775,2.70000004768371,27.7999992370605,51.7000007629394,17.7999992370605,78.4124145507812,2.11378455162048,39.4872932434082
"Uvalde","TX",16,23340,7.80000019073486,6.69999980926513,5.80000019073486,2177,13.5,20403,2.5,40.7999992370605,42.5,16.2000007629394,64.6015396118164,0.201371043920517,36.6023979187011
"Val Verde","TX",13,38721,13.3000001907348,6,3.70000004768371,5917,13,19688,0.5,43.2000007629394,37.2999992370605,19,68.939338684082,1.95501148700714,28.3980274200439
"Van Zandt","TX",46,37944,23.6000003814697,10,7.90000009536743,2395,8.69999980926513,24979,6.80000019073486,32.4000015258789,35.4000015258789,32,93.1662445068359,3.82405638694763,43.2110481262207
"Victoria","TX",87,74361,12,6.40000009536743,4.5,8181,14.1000003814697,31685,1.20000004768371,29.2000007629394,50.2999992370605,19.7000007629394,79.6802062988281,6.59754419326782,35.0143203735351
"Walker","TX",67,50917,26,5.09999990463256,3.79999995231628,4700,19,29536,0.899999976158142,35.2999992370605,41.7999992370605,22.7000007629394,68.6332626342773,24.2237358093261,31.2744274139404
"Waller","TX",46,23390,20.2999992370605,6.09999990463256,4.90000009536743,5744,16.2000007629394,28711,3,47.099998474121,33.7999992370605,18.7000007629394,55.5237274169921,37.6058158874511,38.7259521484375
"Ward","TX",15,13115,-10.3999996185302,6.5,4.69999980926513,3442,10.3999996185302,25951,0.100000001490116,38.2999992370605,40,21.3999996185302,75.5242080688476,3.4845597743988,33.7171173095703
"Washington","TX",44,26154,20.5,8.89999961853027,8.39999961853027,3931,15.1000003814697,29555,8.39999961853027,30.2000007629394,53.599998474121,16,75.6366119384765,20.8878173828125,41.4965209960937
"Webb","TX",44,133239,49.599998474121,4.59999990463256,3.29999995231628,8967,11.1000003814697,19527,0.300000011920929,58.2999992370605,31.2999992370605,10.1000003814697,70.29248046875,0.117082834243774,18.6627044677734
"Wharton","TX",37,39955,-0.899999976158142,7.59999990463256,6.80000019073486,4889,11.8000001907348,27850,4,36.2999992370605,43,20.5,72.8995132446289,15.7877616882324,32.0285339355468
"Wheeler","TX",6,5879,-22.8999996185302,9.80000019073486,12,1799,12.6999998092651,27016,7.30000019073486,33.9000015258789,52.7000007629394,13.3000001907348,92.2605895996093,2.61949300765991,47.0658264160156
"Wichita","TX",192,122378,-0.600000023841857,7.09999990463256,5.69999980926513,8582,16.5,28799,0.5,36.5,38.5,24.6000003814697,83.6972351074218,9.1691312789917,38.085277557373
"Wilbarger","TX",15,15121,-8.5,9.19999980926513,9.60000038146972,5802,12.6999998092651,25603,3.09999990463256,36,36.7000007629394,27.2000007629394,79.4259643554687,8.92136764526367,35.3151245117187
"Willacy","TX",31,17705,4.5,6.5,4.59999990463256,3888,8.80000019073486,16254,3,61,27,11.8000001907348,78.0570449829101,0.446201652288436,31.1211528778076
"Williamson","TX",136,139551,100.099998474121,4.09999990463256,3.5,4016,24.6000003814697,38428,2.09999990463256,31.7000007629394,42.7999992370605,25.2000007629394,87.3616104125976,4.91648197174072,43.8936309814453
"Wilson","TX",29,22650,41.7000007629394,6.90000009536743,5.69999980926513,2788,8.80000019073486,26671,9.10000038146972,38.599998474121,39.099998474121,21.8999996185302,86.7637939453125,1.06843268871307,42.4944801330566
"Winkler","TX",10,8626,-14.8999996185302,7.40000009536743,5.40000009536743,2134,10.1000003814697,25730,0.200000002980232,34.9000015258789,43.4000015258789,21.5,71.6902389526367,1.93600738048553,31.3239040374755
"Wise","TX",40,34679,34.599998474121,7.09999990463256,5.5,2999,10,30399,6.30000019073486,33,33.599998474121,33.099998474121,93.86083984375,1.12459993362426,39.1245422363281
"Wood","TX",46,29380,20.5,11.6999998092651,9.30000019073486,2663,9.60000038146972,25471,3.5,33.2000007629394,38.2000007629394,28.3999996185302,89.7311096191406,8.17562961578369,41.9264793395996
"Yoakum","TX",11,8786,6,5,3.70000004768371,2452,10.3999996185302,30712,3.29999995231628,23.1000003814697,57.7000007629394,18.7999992370605,71.7049865722656,0.978829979896545,29.3079891204834
"Young","TX",19,18126,-7.69999980926513,9.10000038146972,9.19999980926513,3344,11.1999998092651,26563,1.89999997615814,32.099998474121,37.7000007629394,30,93.9148178100586,1.47853910923004,42.3424911499023
"Zapata","TX",10,9279,48.2999992370605,9,5.90000009536743,1709,6.90000009536743,16674,0.400000005960464,63.2000007629394,26.7000007629394,10,71.9905166625976,0.0107770236209034,35.014549255371
"Zavala","TX",9,12162,5.5,6.19999980926513,4.5,3019,6.90000009536743,14072,2.09999990463256,79.0999984741211,14.8000001907348,6.09999990463256,52.9764823913574,2.43381023406982,31.8039798736572
"Beaver","UT",2,4765,11.6000003814697,9.10000038146972,7.09999990463256,2350,9,25000,1.79999995231628,31.6000003814697,49.2999992370605,15.6000003814697,97.5236129760742,0.10493179410696,44.30220413208
"Box Elder","UT",7,36485,12.8999996185302,5.5,4.30000019073486,2346,17.6000003814697,36648,3.59999990463256,14.1000003814697,49.599998474121,29,95.1980285644531,0.052076194435358,42.6339607238769
"Cache","UT",63,70183,28,4.19999980926513,3.90000009536743,3119,30,31562,2,16.2000007629394,52,26.1000003814697,94.8249588012695,0.309191673994064,43.7784080505371
"Carbon","UT",14,20228,-8.69999980926513,7.80000019073486,5.59999990463256,3382,12.5,31208,0.899999976158142,50.7999992370605,23.1000003814697,22.7000007629394,94.2258224487304,0.30650582909584,43.5880966186523
"Daggett","UT",1,690,-5.19999980926513,4.59999990463256,5.19999980926513,10028,11.6999998092651,26167,17.2000007629394,27.6000003814697,38.9000015258789,26.5,97.6811599731445,0,64.0579681396484
"Davis","UT",657,187941,36.4000015258789,4,2.09999990463256,3252,23.5,38050,0.100000001490116,18.2999992370605,48,29.6000003814697,94.9186172485351,1.2530528306961,43.2848625183105
"Duchesne","UT",4,12645,3.90000009536743,5,3.5,3449,11.8000001907348,26491,9.80000019073486,16.8999996185302,43.4000015258789,26.8999996185302,93.3728713989257,0.0790826380252838,36.1012268066406
"Emery","UT",2,10332,-10.5,4.40000009536743,3.5,4211,10.3999996185302,34401,4,29.8999996185302,36.4000015258789,25.2000007629394,98.0158767700195,0.0387146733701229,43.6507949829101
"Garfield","UT",1,3980,10.3000001907348,8.69999980926513,5.30000019073486,0,15,23701,3.59999990463256,15.6000003814697,62.2999992370605,17.8999996185302,97.7386932373046,0.025125628337264,49.824119567871
"Grand","UT",2,6620,-13.3999996185302,8.19999980926513,4.30000019073486,7147,15.3999996185302,26500,1.5,34.7000007629394,32.9000015258789,29.7000007629394,95.7854995727539,0.105740182101726,50.4833831787109
"Iron","UT",7,20789,26,5.80000019073486,3.79999995231628,3751,21.8999996185302,27283,0.800000011920929,16.3999996185302,59.9000015258789,18.1000003814697,95.8295288085937,0.20684015750885,45.1103935241699
"Juab","UT",2,5817,7.80000019073486,7.40000009536743,6.69999980926513,3899,8.80000019073486,27342,3.29999995231628,28.3999996185302,42.7000007629394,21.2999992370605,97.6448364257812,0.0343819856643676,49.7679214477539
"Kane","UT",1,5169,29.5,8.5,5.30000019073486,2542,11.8000001907348,24904,1.20000004768371,13.6000003814697,57.099998474121,24.6000003814697,97.3495864868164,0.0967305079102516,42.019733428955
"Millard","UT",2,11333,29,6.40000009536743,5.59999990463256,0,15.8999996185302,30342,5.30000019073486,15.6000003814697,52.2999992370605,22.2999992370605,95.2792739868164,0.0176475774496793,42.0894737243652
"Morgan","UT",10,5528,18,4.80000019073486,3.5,1673,19,36105,3.90000009536743,17.7000007629394,45.5,28.8999996185302,98.8060760498046,0.126628071069717,53.1837921142578
"Piute","UT",2,1277,-4.09999990463256,11.8000001907348,7.59999990463256,1754,12.5,22273,6.59999990463256,22.3999996185302,57,19.3999996185302,99.2169113159179,0,58.9663276672363
"Rich","UT",2,1725,-20.2000007629394,6.30000019073486,4.90000009536743,2201,15.1000003814697,28333,5,17.6000003814697,59.9000015258789,21.2999992370605,98.7826080322265,0.0579710155725479,50.7826080322265
"Salt Lake","UT",1035,725956,23.2999992370605,5,3.5,7858,23.7999992370605,34699,0,31.3999996185302,36.7999992370605,28.8999996185302,93.0002670288086,0.780074834823608,43.8953590393066
"San Juan","UT",2,12621,4.09999990463256,4,3,628,13.1000003814697,19183,0.400000005960464,37.7999992370605,46.2000007629394,13.3000001907348,43.5860862731933,0.0871563255786895,34.3475151062011
"Sanpete","UT",11,16259,20.3999996185302,7,6.19999980926513,2793,15.6000003814697,23956,2.29999995231628,19.5,44.7999992370605,26.1000003814697,95.5716857910156,0.0676548406481742,41.1156883239746
"Sevier","UT",8,15431,7.40000009536743,7.5,6.09999990463256,3507,12.6000003814697,27986,1.5,16.6000003814697,50.5,26.7000007629394,97.0902709960937,0.0388827696442604,40.5547256469726
"Summit","UT",10,15518,78.4000015258789,3.40000009536743,2.40000009536743,6168,32.9000015258789,40162,2.79999995231628,32.099998474121,33.2999992370605,32.599998474121,98.6209564208984,0.115994326770305,60.5683708190918
"Tooele","UT",4,26601,5.80000019073486,5.5,3.09999990463256,3769,11.3000001907348,33507,1,31.7999992370605,35.7999992370605,29.2999992370605,91.5266342163086,0.857110619544982,38.6113319396972
"Uintah","UT",5,22211,14.6999998092651,4.90000009536743,2.90000009536743,3524,11.1999998092651,26489,4,17.7000007629394,45.099998474121,28.8999996185302,87.9609222412109,0.0405204631388187,35.000675201416
"Utah","UT",138,263590,26.1000003814697,4,3,3916,26.2000007629394,30536,0.600000023841857,13,56.7999992370605,22.7000007629394,96.2085037231445,0.14188702404499,41.0402526855468
"Wasatch","UT",9,10089,25.6000003814697,5.09999990463256,4.09999990463256,2692,18.5,30132,1.79999995231628,24,42,28.5,98.493408203125,0.029735354706645,42.9775009155273
"Washington","UT",23,48560,112.300003051757,9.80000019073486,6.5,4816,17.7000007629394,27690,0.200000002980232,15.6999998092651,52.7000007629394,21.5,97.2034606933593,0.135914325714111,44.2257003784179
"Wayne","UT",1,2177,10.6000003814697,8.80000019073486,6.59999990463256,1073,20,22017,6.69999980926513,19.2999992370605,57.599998474121,20.5,97.5195236206054,0.0459347739815712,56.2700958251953
"Weber","UT",286,158330,13.8000001907348,6.59999990463256,4.5,5650,18,34464,0.5,26.1000003814697,39.2999992370605,30.1000003814697,92.5598449707031,1.54487466812133,43.0846977233886
"Addison","VT",44,32953,15.1999998092651,6.09999990463256,4.30000019073486,3218,25.1000003814697,34561,5.59999990463256,47.5,29.6000003814697,22.2000007629394,98.6435241699218,0.403605133295059,51.6675262451171
"Bennington","VT",53,35845,7.19999980926513,7.90000009536743,7,3124,23.5,33513,0.899999976158142,44.9000015258789,32.4000015258789,22.1000003814697,98.9370880126953,0.323615580797195,50.8188018798828
"Caledonia","VT",43,27846,9.60000038146972,7.40000009536743,5.69999980926513,4784,19,29877,3.40000009536743,37.9000015258789,35,26.5,99.1417083740234,0.193923726677894,46.9079933166503
"Chittenden","VT",249,131761,16.1000003814697,4.59999990463256,3.5,5150,34,43972,0.600000023841857,50.4000015258789,27.2000007629394,21.7000007629394,97.8263702392578,0.621580004692077,53.2183265686035
"Essex","VT",10,6405,3.90000009536743,8.60000038146972,5.59999990463256,0,8.5,26096,3.90000009536743,36.4000015258789,34.599998474121,28.2000007629394,99.2349700927734,0.202966436743736,46.7759552001953
"Franklin","VT",65,39980,19,6.19999980926513,4.59999990463256,6243,14.3000001907348,32272,4.5,42.7000007629394,29.2000007629394,27.3999996185302,98.051528930664,0.145072534680366,46.900951385498
"Grand Isle","VT",68,5318,22,7.09999990463256,4,0,20.2999992370605,33629,5.5,42.7000007629394,29.8999996185302,26.3999996185302,99.0597991943359,0.282060921192169,63.5389251708984
"Lamoille","VT",45,19735,22.3999996185302,6.30000019073486,4.69999980926513,2477,23.8999996185302,31772,2.40000009536743,44,28.8999996185302,26.3999996185302,99.0980453491211,0.136812776327133,51.3909301757812
"Orange","VT",39,26149,17.7999992370605,6.69999980926513,5,2042,21.8999996185302,31066,4,43.099998474121,31.7000007629394,24.5,99.1816101074218,0.175914943218231,51.283031463623
"Orleans","VT",35,24053,4.40000009536743,8,5.5,7255,14.1999998092651,26469,5.69999980926513,41,31,27.2000007629394,99.2516555786132,0.203716784715652,47.8651313781738
"Rutland","VT",67,62142,7.09999990463256,7.69999980926513,6.09999990463256,4953,20.6000003814697,32743,1.20000004768371,41.2000007629394,35.2000007629394,23.1000003814697,99.1905670166015,0.244601070880889,50.1174736022949
"Washington","VT",80,54928,5.80000019073486,6.5,6,2781,24.3999996185302,35396,1.29999995231628,45.9000015258789,32.099998474121,21.3999996185302,98.918586730957,0.322240024805069,53.4117393493652
"Windham","VT",53,41588,12.6999998092651,7,6,5473,25.2000007629394,32593,0.899999976158142,53.2999992370605,27.2000007629394,18.7000007629394,98.6149826049804,0.377512753009796,51.483600616455
"Windsor","VT",56,54055,6.5,8.39999961853027,6.30000019073486,3015,23.6000003814697,34691,1.39999997615814,47.5,31,20.7999992370605,98.8604202270507,0.249745622277259,54.0042533874511
"Accomack County","VA",70,31703,2.29999995231628,10.5,7.90000009536743,1205,9.19999980926513,24063,3.40000009536743,37.7000007629394,43.2000007629394,17.6000003814697,64.6594924926757,34.50146484375,41.3998680114746
"Albemarle County","VA",95,68040,22.6000003814697,5.90000009536743,3.79999995231628,2779,39.4000015258789,42661,2.20000004768371,43.7000007629394,43.7000007629394,12.1000003814697,87.1017074584961,10.0293941497802,46.7430915832519
"Alleghany County","VA",29,13176,-8.89999961853027,8.5,5.19999980926513,1524,9.30000019073486,31145,1.89999997615814,42.4000015258789,40.599998474121,16.3999996185302,97.0856094360351,2.4969642162323,42.9341239929199
"Amelia County","VA",26,8787,9.39999961853027,7.5,5.59999990463256,1658,7.19999980926513,29568,8.19999980926513,36.2999992370605,48.7999992370605,13.6000003814697,67.5202026367187,32.115623474121,48.0710144042968
"Amherst County","VA",61,28578,-0.300000011920929,7.40000009536743,4.90000009536743,2611,10.6999998092651,31879,1.60000002384185,37.599998474121,50.2999992370605,11.6000003814697,78.9978332519531,20.1483650207519,38.1692199707031
"Appomattox County","VA",38,12298,4.80000019073486,8.30000019073486,6.40000009536743,672,8.69999980926513,30058,4.90000009536743,34.099998474121,50.4000015258789,14.3000001907348,76.9149475097656,22.8980331420898,45.698486328125
"Arlington County","VA",6625,170936,12.3999996185302,6.5,4.80000019073486,7213,52.2999992370605,55346,0,57.7999992370605,31.8999996185302,9.69999980926513,76.5625762939453,10.4951562881469,48.3128204345703
"Augusta County","VA",58,54677,18.2999992370605,7,4.30000019073486,1964,11.6999998092651,33104,6,23.7000007629394,59,15.5,95.8977279663086,3.66881871223449,39.9912223815918
"Bath County","VA",9,4799,-18.8999996185302,8.80000019073486,6.80000019073486,1395,12.8000001907348,29282,4,36.7000007629394,46.099998474121,15.1999998092651,94.4571762084961,5.23025608062744,48.5517807006835
"Bedford County","VA",64,45656,38.4000015258789,7.5,4.69999980926513,1855,15.6000003814697,34407,3.59999990463256,32.7000007629394,50.599998474121,15.6999998092651,91.676887512207,7.91133689880371,45.4617118835449
"Bland County","VA",18,6514,4.30000019073486,7.80000019073486,5.80000019073486,1405,4.59999990463256,28750,6.30000019073486,35.2999992370605,48.2999992370605,14.3999996185302,96.0546493530273,3.53085660934448,43.4755897521972
"Botetourt County","VA",48,24992,10.8999996185302,7.69999980926513,4.5,1784,13.6000003814697,37116,2.79999995231628,35.599998474121,48.4000015258789,14.8999996185302,95.0104064941406,4.48543548583984,48.8516311645507
"Brunswick County","VA",29,15987,3.79999995231628,8.69999980926513,5.59999990463256,1570,7,23948,5.19999980926513,54.9000015258789,36.9000015258789,7.09999990463256,41.3148193359375,58.4787635803222,42.0216407775878
"Buchanan County","VA",63,31333,-16.7000007629394,5.40000009536743,3.29999995231628,1420,6.40000009536743,22464,1.5,63.2999992370605,28.2000007629394,7,99.2787170410156,0.201065972447395,37.353588104248
"Buckingham County","VA",22,12873,10.6000003814697,8.39999961853027,6.19999980926513,1690,7.90000009536743,27164,4,43,46.4000015258789,9,58.7586402893066,40.8529472351074,39.6411094665527
"Campbell County","VA",97,47572,7.19999980926513,7.30000019073486,4.19999980926513,2270,12.8999996185302,31833,2.40000009536743,30.3999996185302,55.2999992370605,12.8999996185302,84.9617385864257,14.4538803100585,41.5307312011718
"Caroline County","VA",38,19217,12.1000003814697,7.19999980926513,4.59999990463256,2541,8.30000019073486,32245,2.40000009536743,48.599998474121,38,12.3999996185302,60.8107414245605,37.6957893371582,40.3444862365722
"Carroll County","VA",57,26594,-0.699999988079071,9.10000038146972,6.90000009536743,1077,6.5,24885,3.40000009536743,34.7000007629394,51.9000015258789,12.6999998092651,99.1953048706054,0.409866899251937,41.0430908203125
"Charles City County","VA",35,6282,-4.90000009536743,6.90000009536743,4.40000009536743,1786,8.39999961853027,31734,1.79999995231628,66.6999969482421,24.2000007629394,8.30000019073486,28.6532955169677,63.1805152893066,47.9783515930175
"Charlotte County","VA",25,11688,-3.40000009536743,10.5,6.69999980926513,1870,6.5,23548,6.30000019073486,41,44.9000015258789,12.5,63.2443542480468,36.4733047485351,43.7286109924316
"Chesterfield County","VA",529,209274,59.2999992370605,4.09999990463256,2,4353,29.2000007629394,48064,0.200000002980232,27.5,55.599998474121,16.6000003814697,84.6101303100586,12.9954032897949,48.7079124450683
"Clarke County","VA",68,12101,20.2999992370605,7.80000019073486,6.19999980926513,1969,18.6000003814697,38096,6.40000009536743,39,42.9000015258789,17.2999992370605,90.7693557739257,8.71002388000488,38.4100494384765
"Craig County","VA",14,4372,13.8999996185302,8.39999961853027,5.59999990463256,608,7.69999980926513,28530,4.09999990463256,42,43.9000015258789,13.1999998092651,99.5882873535156,0.182982623577117,52.5388832092285
